source,storefront,platform,title,price_usd,original_price_usd,discount_pct,product_url,release_date,review_score,genres,tags
gog,GOG,PC,Combat Mission: Beyond Overlord,3.59,5.99,40.0,https://www.gog.com/en/game/combat_mission_beyond_overlord,2001-01-11,45.0,"Strategy, Turn-based, Historical",
gog,GOG,PC,Combat Mission: Cold War - British Army of the Rhine,34.99,34.99,0.0,https://www.gog.com/en/game/combat_mission_cold_war_british_army_of_the_rhine,2025-09-25,,"Strategy, Simulation, Historical",
gog,GOG,PC,Combustion,99.99,99.99,0.0,https://www.gog.com/en/game/combustion,,,"Action, Role-playing, Narrative",
gog,GOG,PC,Command HQ,6.99,6.99,0.0,https://www.gog.com/en/game/command_hq,1990-01-01,35.0,"Strategy, Point-and-click, Managerial",
gog,GOG,PC,Commander Keen Complete Pack,4.99,4.99,0.0,https://www.gog.com/en/game/commander_keen_complete_pack,1990-12-14,,"Action, Adventure, Platformer",
gog,GOG,PC,Commander: Europe at War,99.99,99.99,0.0,https://www.gog.com/en/game/commander_europe_at_war,,,"Strategy, Turn-based, Historical",
gog,GOG,PC,Commandos 2 & Praetorians: HD Remaster Double Pack,11.99,29.99,60.0,https://www.gog.com/en/game/commandos_2_praetorians_hd_remaster_double_pack,2020-01-24,15.0,"Strategy, Real-time, Historical",
gog,GOG,PC,Commandos 2 - HD Remaster,7.99,19.99,60.0,https://www.gog.com/en/game/commandos_2_hd,2020-01-24,15.0,"Strategy, Real-time, Historical",
gog,GOG,PC,Commandos 2+3,4.99,9.99,50.0,https://www.gog.com/en/game/commandos_2_3,2003-10-14,44.0,"Strategy, Real-time, Tactical",
gog,GOG,PC,Commandos Ammo Pack,2.99,5.99,50.0,https://www.gog.com/en/game/commandos_ammo_pack,1999-03-31,46.0,"Strategy, Real-time, Tactical",
gog,GOG,PC,Company of Crime,2.99,19.99,85.0,https://www.gog.com/en/game/company_of_crime,2020-08-08,31.0,"Strategy, Turn-based, Tactical",
gog,GOG,PC,Company of Crime Soundtrack,0.79,3.99,80.0,https://www.gog.com/en/game/company_of_crime_soundtrack,2020-08-08,,"Strategy, Turn-based, Tactical",
gog,GOG,PC,Complete Electrician Simulator,20.38,20.38,0.0,https://www.gog.com/en/game/complete_electrician_simulator,2023-05-31,,"Simulation, Educational, Puzzle",
gog,GOG,PC,Conarium,3.99,19.99,80.0,https://www.gog.com/en/game/conarium,2017-06-06,34.0,"Adventure, Puzzle, Horror",
gog,GOG,PC,Conarium OST,0.59,2.99,80.0,https://www.gog.com/en/game/conarium_ost,2017-06-06,10.0,"Adventure, Puzzle, Horror",
gog,GOG,PC,Concordia: Digital Edition,19.99,19.99,0.0,https://www.gog.com/en/game/concordia_digital_edition,2021-09-28,,"Strategy, Turn-based",
gog,GOG,PC,Concordia: Digital Edition - Aegyptus & Creta,5.99,5.99,0.0,https://www.gog.com/en/game/concordia_digital_edition_aegyptus_creta,2022-07-19,,"Strategy, Turn-based, Tactical",
gog,GOG,PC,Concordia: Digital Edition - Britannia & Germania,5.99,5.99,0.0,https://www.gog.com/en/game/concordia_digital_edition_britannia_germania,2023-01-17,,"Strategy, Turn-based, Tactical",
gog,GOG,PC,Concordia: Digital Edition - Fish Market,9.99,9.99,0.0,https://www.gog.com/en/game/concordia_digital_edition_fish_market,2023-01-17,,"Strategy, Turn-based, Tactical",
gog,GOG,PC,Concordia: Digital Edition - Gallia & Corsica,0.0,0.0,0.0,https://www.gog.com/en/game/concordia_digital_edition_corsica_gallia,2021-12-21,,"Strategy, Turn-based, Tactical",
gog,GOG,PC,Concordia: Digital Edition - Imperial Bundle,44.08,44.08,0.0,https://www.gog.com/en/game/concordia_digital_edition_imperial_bundle,2021-09-28,,Strategy,
gog,GOG,PC,Concordia: Digital Edition - Salsa,14.99,14.99,0.0,https://www.gog.com/en/game/concordia_digital_edition_salsa,2022-01-27,,"Strategy, Turn-based, Tactical",
gog,GOG,PC,Concordia: Digital Edition - Season Pass,29.99,29.99,0.0,https://www.gog.com/en/game/concordia_digital_edition_season_pass,2021-09-28,,"Strategy, Turn-based, Tactical",
gog,GOG,PC,Concordia: Digital Edition - Venus,9.99,9.99,0.0,https://www.gog.com/en/game/concordia_digital_edition_venus,2023-06-22,,"Strategy, Turn-based, Tactical",
gog,GOG,PC,Conflict: Desert Storm,6.99,6.99,0.0,https://www.gog.com/en/game/conflict_desert_storm,2002-09-30,36.0,"Shooter, Simulation, Modern",
gog,GOG,PC,Conflict: Europe,3.49,6.99,50.0,https://www.gog.com/en/game/conflict_europe,1989-01-01,,"Simulation, Strategy, Tactical",
gog,GOG,PC,Conga Master,9.99,9.99,0.0,https://www.gog.com/en/game/conga_master,2016-09-14,30.0,"Action, Arcade, Comedy",
gog,GOG,PC,Conglomerate 451,2.99,19.99,85.0,https://www.gog.com/en/game/conglomerate_451,2020-02-20,37.0,"Role-playing, Turn-based, Sci-fi",
gog,GOG,PC,Conqueror A.D. 1086,5.99,5.99,0.0,https://www.gog.com/en/game/conqueror_ad_1086,1995-01-01,41.0,"Strategy, Role-playing, Historical",
gog,GOG,PC,Conquest of the New World,9.99,9.99,0.0,https://www.gog.com/en/game/conquest_of_the_new_world,1996-12-31,42.0,"Strategy, Turn-based, Historical",
gog,GOG,PC,Conquest: Frontier Wars,5.99,5.99,0.0,https://www.gog.com/en/game/conquest_frontier_wars,2001-08-18,44.0,"Strategy, Real-time, Sci-fi",
gog,GOG,PC,Conquests of Camelot: The Search for the Grail,5.99,5.99,0.0,https://www.gog.com/en/game/conquests_of_camelot,1990-01-01,42.0,"Role-playing, Adventure, Historical",
gog,GOG,PC,Conquests of the Longbow: The Legend of Robin Hood,5.99,5.99,0.0,https://www.gog.com/en/game/conquests_of_the_longbow,1991-01-01,47.0,"Adventure, Point-and-click, Fantasy",
gog,GOG,PC,CONSCRIPT,7.99,19.99,60.0,https://www.gog.com/en/game/conscript,2024-07-23,,"Action, Adventure, Horror",
gog,GOG,PC,CONSCRIPT Deluxe Edition,9.59,23.99,60.0,https://www.gog.com/en/game/conscript_digital_deluxe_edition,2024-07-23,,"Action, Adventure, Horror",
gog,GOG,PC,CONSCRIPT Officer Edition,10.79,26.99,60.0,https://www.gog.com/en/game/conscript_officer_edition,2024-07-23,,"Action, Adventure, Horror",
gog,GOG,PC,CONSCRIPT – Digital Soundtrack,4.99,4.99,0.0,https://www.gog.com/en/game/conscript_digital_soundtrack,2024-07-23,,"Action, Adventure, Horror",
gog,GOG,PC,CONSCRIPT – Golden Gun Pack,1.99,1.99,0.0,https://www.gog.com/en/game/conscript_golden_gun_pack,2024-07-23,,"Action, Adventure, Horror",
gog,GOG,PC,CONSCRIPT – Trench Raider Pack,3.74,4.99,25.0,https://www.gog.com/en/game/conscript_trench_raider_pack,2024-07-23,,"Action, Adventure, Horror",
gog,GOG,PC,Construction Simulator 2 US - Pocket Edition,4.99,9.99,50.0,https://www.gog.com/en/game/construction_simulator_2_us_pocket_edition,2018-09-13,,"Simulation, Building, Open World",
gog,GOG,PC,Construction Simulator 2+3 Bundle,12.49,24.99,50.0,https://www.gog.com/en/game/construction_simulator_23_bundle,2024-09-16,,"Simulation, Building, Open World",
gog,GOG,PC,Construction Simulator 2+3+4 Bundle,26.99,29.99,10.0,https://www.gog.com/en/game/construction_simulator_234_bundle,2025-11-14,,"Simulation, Building, Open World",
gog,GOG,PC,Construction Simulator 3,8.99,14.99,40.0,https://www.gog.com/en/game/construction_simulator_3_pocket_edition,2024-09-16,,"Simulation, Building, Open World",
gog,GOG,PC,Construction Simulator 4 - Pocket Edition,11.99,14.99,20.0,https://www.gog.com/en/game/construction_simulator_4_pocket_edition,,,"Simulation, Building, Sandbox",
gog,GOG,PC,Constructor Classic 1997,5.99,5.99,0.0,https://www.gog.com/en/game/constructor,1997-11-30,43.0,"Simulation, Building, Managerial",
gog,GOG,PC,Content Pack - Crusader Kings II: Conclave,4.99,4.99,0.0,https://www.gog.com/en/game/content_pack_crusader_kings_ii_conclave,2016-02-02,,"Strategy, Simulation, Historical",
gog,GOG,PC,Content Pack - Crusader Kings II: Horse Lords,5.99,5.99,0.0,https://www.gog.com/en/game/content_pack_crusader_kings_ii_horse_lords,2015-07-14,,"Strategy, Simulation, Historical",
gog,GOG,PC,Content Pack - Crusader Kings II: The Reaper's Due,4.99,4.99,0.0,https://www.gog.com/en/game/content_pack_crusader_kings_ii_the_reapers_due,2012-02-14,,"Strategy, Simulation, Historical",
gog,GOG,PC,Content Pack - Europa Universalis IV: Common Sense,5.99,5.99,0.0,https://www.gog.com/en/game/content_pack_europa_universalis_iv_common_sense,2015-06-09,,"Strategy, Real-time, Historical",
gog,GOG,PC,Content Pack - Europa Universalis IV: Cradle of Civilization,7.99,7.99,0.0,https://www.gog.com/en/game/content_pack_europa_universalis_iv_cradle_of_civilization,2017-11-16,,"Strategy, Real-time, Historical",
gog,GOG,PC,Content Pack - Europa Universalis IV: Dharma,7.99,7.99,0.0,https://www.gog.com/en/game/content_pack_europa_universalis_iv_dharma,2018-09-06,,"Strategy, Real-time, Historical",
gog,GOG,PC,Content Pack - Europa Universalis IV: El Dorado,5.99,5.99,0.0,https://www.gog.com/en/game/content_pack_europa_universalis_iv_el_dorado,2015-12-01,,"Strategy, Real-time, Historical",
gog,GOG,PC,Content Pack - Europa Universalis IV: Emperor,5.99,5.99,0.0,https://www.gog.com/en/game/content_pack_europa_universalis_iv_emperor,2020-06-09,,"Strategy, Real-time, Historical",
gog,GOG,PC,Content Pack - Europa Universalis IV: Mandate of Heaven,7.99,7.99,0.0,https://www.gog.com/en/game/content_pack_europa_universalis_iv_mandate_of_heaven,2017-04-06,,"Strategy, Real-time, Historical",
gog,GOG,PC,Content Pack - Europa Universalis IV: Mare Nostrum,5.99,5.99,0.0,https://www.gog.com/en/game/content_pack_europa_universalis_iv_mare_nostrum,2016-04-05,,"Strategy, Real-time, Historical",
gog,GOG,PC,Content Pack - Europa Universalis IV: Rights of Man,5.99,5.99,0.0,https://www.gog.com/en/game/content_pack_europa_universalis_iv_rights_of_man,2016-10-11,,"Strategy, Real-time, Historical",
gog,GOG,PC,Content Pack - Europa Universalis IV: The Cossacks,7.99,7.99,0.0,https://www.gog.com/en/game/content_pack_europa_universalis_iv_the_cossacks,2015-12-01,,"Strategy, Real-time, Historical",
gog,GOG,PC,Contra Anniversary Collection,19.99,19.99,0.0,https://www.gog.com/en/game/contra_anniversary_collection,2019-06-11,,Action,
gog,GOG,PC,Contraption Maker,6.49,12.99,50.0,https://www.gog.com/en/game/contraption_maker,2014-07-07,,"Simulation, Puzzle, Platformer",
gog,GOG,PC,Contraption Maker: Battling Cards - Parts & Puzzles Expansion Pack,0.48,0.99,52.0,https://www.gog.com/en/game/contraption_maker_battling_cards_parts_puzzles_expansion_pack,2018-03-26,,"Simulation, Puzzle, Platformer",
gog,GOG,PC,Contraption Maker: Incredible Puzzles Pack,2.24,2.99,25.0,https://www.gog.com/en/game/contraption_maker_incredible_puzzles_pack,2023-12-28,,"Simulation, Puzzle, Platformer",
gog,GOG,PC,Contraption Maker: Mighty Knights Parts & Puzzles Pack,99.99,99.99,0.0,https://www.gog.com/en/game/contraption_maker_mighty_knights_parts_puzzles_pack,,,"Simulation, Puzzle, Platformer",
gog,GOG,PC,Control Ultimate Edition,3.99,39.99,90.0,https://www.gog.com/en/game/control_ultimate_edition,2020-09-10,40.0,"Action, Adventure, Sci-fi",
gog,GOG,PC,Control:Override,2.99,2.99,0.0,https://www.gog.com/en/game/controloverride,2021-04-20,,"Adventure, Puzzle, Platformer",
gog,GOG,PC,CONVERGENCE: A League of Legends Story™,7.49,29.99,75.0,https://www.gog.com/en/game/convergence_a_league_of_legends_story,2023-05-23,,"Action, Adventure, Platformer",
gog,GOG,PC,CONVERGENCE: A League of Legends Story™ Deluxe Edition,19.99,39.99,50.0,https://www.gog.com/en/game/convergence_a_league_of_legends_story_deluxe_edition,2023-05-23,,"Action, Adventure, Platformer",
gog,GOG,PC,CONVERGENCE: Golden Ekko Skin,0.99,1.99,50.0,https://www.gog.com/en/game/convergence_golden_ekko_skin,2023-06-20,,"Action, Adventure, Platformer",
gog,GOG,PC,CONVERGENCE: Ruined Ekko Skin,0.99,1.99,50.0,https://www.gog.com/en/game/convergence_ruined_ekko_skin,2023-05-23,,"Action, Adventure, Platformer",
gog,GOG,PC,CONVERGENCE: Star Guardian Ekko Skin,0.99,1.99,50.0,https://www.gog.com/en/game/convergence_star_guardian_ekko_skin,2023-05-23,,"Action, Adventure, Platformer",
gog,GOG,PC,Convoy,14.99,14.99,0.0,https://www.gog.com/en/game/convoy,2015-04-21,35.0,"Role-playing, Real-time, Roguelike",
gog,GOG,PC,Convoy Soundtrack,9.99,9.99,0.0,https://www.gog.com/en/game/convoy_soundtrack,2015-04-21,18.0,"Role-playing, Real-time, Roguelike",
gog,GOG,PC,"Cook, Serve, Delicious Original Soundtrack",0.74,2.99,75.0,https://www.gog.com/en/game/cook_serve_delicious_original_soundtrack,2013-10-08,23.0,"Simulation, Action, Managerial",
gog,GOG,PC,"Cook, Serve, Delicious!",3.24,12.99,75.0,https://www.gog.com/en/game/cook_serve_delicious,2013-10-08,40.0,"Simulation, Action, Managerial",
gog,GOG,PC,"Cook, Serve, Delicious! 2!!",3.74,14.99,75.0,https://www.gog.com/en/game/cook_serve_delicious_2,2017-09-14,37.0,"Simulation, Action, Managerial",
gog,GOG,PC,"Cook, Serve, Delicious! 2!! Original Soundtrack",1.24,4.99,75.0,https://www.gog.com/en/game/cook_serve_delicious_2_original_soundtrack,2017-09-26,37.0,"Simulation, Action, Managerial",
gog,GOG,PC,"Cook, Serve, Delicious! 3?!",4.99,19.99,75.0,https://www.gog.com/en/game/cook_serve_delicious_3,2020-01-29,41.0,"Simulation, Action, Managerial",
gog,GOG,PC,"Cook, Serve, Delicious! 3?! Soundtrack",2.49,9.99,75.0,https://www.gog.com/en/game/cook_serve_delicious_3_soundtrack,2020-01-29,30.0,"Simulation, Action, Managerial",
gog,GOG,PC,COOP Frenzy: Spirit of the Island + Biped Bundle,35.98,35.98,0.0,https://www.gog.com/en/game/coop_frenzy_spirit_of_the_island_biped_bundle,2022-08-17,,"Adventure, TPP",
gog,GOG,PC,COPA CITY,99.99,99.99,0.0,https://www.gog.com/en/game/copa_city,2026-03-26,,"Simulation, Economic, Soccer",
gog,GOG,PC,Core Decay,99.99,99.99,0.0,https://www.gog.com/en/game/core_decay,,,"Action, Role-playing, Sci-fi",
gog,GOG,PC,Core Keeper,11.99,19.99,40.0,https://www.gog.com/en/game/core_keeper,2024-08-27,,"Adventure, Action, Sandbox",
gog,GOG,PC,Coridden,13.99,19.99,30.0,https://www.gog.com/en/game/coridden,2025-01-29,,"Role-playing, Action, Fantasy",
gog,GOG,PC,Coridden - Deluxe Edition,20.79,29.71,30.0,https://www.gog.com/en/game/coridden_deluxe_edition,2025-01-29,,"Role-playing, Action, Fantasy",
gog,GOG,PC,Coridden - Digital Bestiary,3.24,4.99,35.0,https://www.gog.com/en/game/coridden_digital_bestiary,2025-01-29,,"Role-playing, Action, Fantasy",
gog,GOG,PC,Coridden - Original Soundtrack,3.24,4.99,35.0,https://www.gog.com/en/game/coridden_soundtrack,2025-01-29,,"Role-playing, Action, Fantasy",
gog,GOG,PC,Coridden - Supporter Pack,4.24,4.99,15.0,https://www.gog.com/en/game/coridden_supporter_pack,2025-04-15,,"Role-playing, Action, Fantasy",
gog,GOG,PC,Cornerstone: The Song of Tyrim,4.99,19.99,75.0,https://www.gog.com/en/game/cornerstone_the_song_of_tyrim,2016-04-26,31.0,"Role-playing, Action, Fantasy",
gog,GOG,PC,Coromon,4.99,19.99,75.0,https://www.gog.com/en/game/coromon,2022-03-31,,"Adventure, Role-playing",
gog,GOG,PC,CORPSE FACTORY,19.99,19.99,0.0,https://www.gog.com/en/game/corpse_factory,2022-06-01,,"Adventure, Visual Novel, Horror",
gog,GOG,PC,Corpse Party,4.49,14.99,70.0,https://www.gog.com/en/game/corpse_party,2016-04-25,42.0,"Role-playing, Adventure, Horror",
gog,GOG,PC,Corpse Party (2021),9.99,19.99,50.0,https://www.gog.com/en/game/corpse_party_2021,2021-10-20,,"Role-playing, Adventure, Horror",
gog,GOG,PC,Corpse Party 2: Dead Patient,9.99,9.99,0.0,https://www.gog.com/en/game/corpse_party_2_dead_patient,2019-10-23,34.0,"Role-playing, Adventure, Horror",
gog,GOG,PC,Corpse Party: Blood Drive,19.99,19.99,0.0,https://www.gog.com/en/game/corpse_party_blood_drive,2019-10-10,35.0,"Role-playing, Adventure, Horror",
gog,GOG,PC,Corpse Party: Book of Shadows,7.49,14.99,50.0,https://www.gog.com/en/game/corpse_party_book_of_shadows,2018-10-29,40.0,"Adventure, Point-and-click, Horror",
gog,GOG,PC,Corpse Party: Sweet Sachiko’s Hysteric Birthday Bash,19.99,19.99,0.0,https://www.gog.com/en/game/corpse_party_sweet_sachikos_hysteric_birthday_bash,2019-04-10,38.0,"Role-playing, Adventure, Horror",
gog,GOG,PC,Corridor 7: Alien Invasion,3.99,9.99,60.0,https://www.gog.com/en/game/corridor_7_alien_invasion,1994-03-01,,"Shooter, Action, FPP",
gog,GOG,PC,Corrupted Outfit - The Smurfs 2: The Prisoner of the Green Stone,1.99,1.99,0.0,https://www.gog.com/en/game/corrupted_outfit_the_smurfs_2_the_prisoner_of_the_green_stone,2023-11-02,,"Adventure, Action",
gog,GOG,PC,Corrupted Outfit / Farmer Outfit / Adorable Outfit - The Smurfs 2: The Prisoner of the Green Stone,4.99,4.99,0.0,https://www.gog.com/en/game/corrupted_outfit_farmer_outfit_adorable_outfit_the_smurfs_2_the_prisoner_of_the_green_stone,2023-11-02,,"Adventure, Action",
gog,GOG,PC,Corsairs - Battle of the Caribbean,99.99,99.99,0.0,https://www.gog.com/en/game/corsairs_battle_of_the_caribbean,,,"Action, Adventure, Naval",
gog,GOG,PC,Corsairs Gold,12.99,12.99,0.0,https://www.gog.com/en/game/corsairs_gold,1999-04-30,35.0,"Strategy, Real-time, Historical",
gog,GOG,PC,Cosmi: Forbidden Forests,99.99,99.99,0.0,https://www.gog.com/en/game/cosmi_forbidden_forests,,,"Action, Adventure, Platformer",
gog,GOG,PC,Cosmic Star Heroine,2.99,14.99,80.0,https://www.gog.com/en/game/cosmic_star_heroine,2017-04-11,38.0,"Role-playing, Turn-based, Sci-fi",
gog,GOG,PC,Cosmo's Cosmic Adventure,0.84,4.99,83.0,https://www.gog.com/en/game/cosmos_cosmic_adventure,1992-03-01,43.0,"Action, Arcade, Platformer",
gog,GOG,PC,Cosmonautica,1.99,9.99,80.0,https://www.gog.com/en/game/cosmonautica,2015-07-31,30.0,"Strategy, Economic, Sci-fi",
gog,GOG,PC,Cossacks 3,6.79,19.99,66.0,https://www.gog.com/en/game/cossacks_3,2016-09-20,33.0,"Strategy, Real-time, Historical",
gog,GOG,PC,Cossacks 3: Days of Brilliance,1.35,3.99,66.0,https://www.gog.com/en/game/cossacks_3_days_of_brilliance,2016-12-08,29.0,"Strategy, Real-time, Historical",
gog,GOG,PC,Cossacks 3: Guardians of the Highlands,2.71,7.99,66.0,https://www.gog.com/en/game/cossacks_3_guardians_of_the_highlands,2017-04-11,30.0,"Strategy, Real-time, Historical",
gog,GOG,PC,Cossacks 3: Path to Grandeur,1.69,4.99,66.0,https://www.gog.com/en/game/cossacks_3_path_to_grandeur,2017-05-16,25.0,"Strategy, Real-time, Historical",
gog,GOG,PC,Cossacks 3: Rise to Glory,1.69,4.99,66.0,https://www.gog.com/en/game/cossacks_3_rise_to_glory,2017-02-15,31.0,"Strategy, Real-time, Historical",
gog,GOG,PC,Cossacks 3: The Golden Age,1.69,4.99,66.0,https://www.gog.com/en/game/cossacks_3_the_golden_age,2017-08-24,28.0,"Strategy, Real-time, Historical",
gog,GOG,PC,Cossacks Anthology,1.49,5.99,75.0,https://www.gog.com/en/game/cossacks_anthology,2003-11-20,44.0,"Strategy, Real-time, Historical",
gog,GOG,PC,Cossacks II Anthology,2.49,9.99,75.0,https://www.gog.com/en/game/cossacks_ii_anthology,2005-04-26,35.0,"Strategy, Real-time, Historical",
gog,GOG,PC,Costume Quest,9.99,9.99,0.0,https://www.gog.com/en/game/costume_quest,2011-10-15,40.0,"Role-playing, Turn-based, Modern",
gog,GOG,PC,Costume Quest 2,7.99,19.99,60.0,https://www.gog.com/en/game/costume_quest_2,2014-10-07,,"Adventure, Action, Fantasy",
gog,GOG,PC,Countdown,2.99,5.99,50.0,https://www.gog.com/en/game/countdown,1990-01-01,,"Adventure, Point-and-click, Puzzle",
gog,GOG,PC,Country Bumpkin Yutaka,11.99,14.99,20.0,https://www.gog.com/en/game/country_bumpkin_yutaka,2023-05-20,,"Adventure, Role-playing, Narrative",
gog,GOG,PC,COVID: The Outbreak,13.99,13.99,0.0,https://www.gog.com/en/game/covid_the_outbreak,2020-05-29,22.0,"Strategy, Real-time, Managerial",
gog,GOG,PC,COVID: The Outbreak Soundtrack,4.99,4.99,0.0,https://www.gog.com/en/game/covid_the_outbreak_soundtrack,2020-05-29,20.0,"Strategy, Real-time, Managerial",
gog,GOG,PC,Cozy Room,99.99,99.99,0.0,https://www.gog.com/en/game/cozy_room,,,"Simulation, Point-and-click, Virtual life",
gog,GOG,PC,Craft The World,4.74,18.99,75.0,https://www.gog.com/en/game/craft_the_world,2014-11-24,38.0,"Strategy, Real-time, Sandbox",
gog,GOG,PC,Craft the World - Abandoned Mines,0.0,0.0,0.0,https://www.gog.com/en/game/craft_the_world_abandoned_mines,2019-06-25,44.0,"Strategy, Real-time, Sandbox",
gog,GOG,PC,Craft the World - Bosses & Monsters,3.99,7.99,50.0,https://www.gog.com/en/game/craft_the_world_bosses_monsters,2019-06-25,48.0,"Strategy, Real-time, Sandbox",
gog,GOG,PC,Craft The World - Dig with Friends,2.99,5.99,50.0,https://www.gog.com/en/game/craft_the_world_dig_with_friends,2017-03-21,21.0,"Strategy, Real-time, Sandbox",
gog,GOG,PC,Craft The World - Grottoes,0.48,0.99,52.0,https://www.gog.com/en/game/craft_the_world_grottoes,2019-10-23,48.0,"Strategy, Strategy, Sandbox",
gog,GOG,PC,Craft the World - Heart of Evil,3.49,6.99,50.0,https://www.gog.com/en/game/craft_the_world_heart_of_evil,2020-12-27,,"Role-playing, Simulation",
gog,GOG,PC,Craft The World - Heroes,1.99,3.99,50.0,https://www.gog.com/en/game/craft_the_world_heroes,2020-06-22,,"Role-playing, Simulation, Fantasy",
gog,GOG,PC,Craft The World - Invasion,1.97,3.95,50.0,https://www.gog.com/en/game/craft_the_world_invasion,2023-12-21,,"Role-playing, Simulation, Fantasy",
gog,GOG,PC,Craft The World - Lonely Mountain,3.49,6.99,50.0,https://www.gog.com/en/game/craft_the_world_lonely_mountain,2019-12-27,43.0,"Strategy, Real-time, Sandbox",
gog,GOG,PC,Craft The World - Sisters in Arms,1.49,2.99,50.0,https://www.gog.com/en/game/craft_the_world_sisters_in_arms,2016-07-05,42.0,"Strategy, Real-time, Sandbox",
gog,GOG,PC,Craft The World - Temples of 4 Elements,1.49,2.99,50.0,https://www.gog.com/en/game/craft_the_world_temples_of_4_elements,2019-09-19,44.0,"Strategy, Real-time, Sandbox",
gog,GOG,PC,CraftCraft: Fantasy Merchant Simulator,12.79,15.99,20.0,https://www.gog.com/en/game/craftcraft_fantasy_merchant_simulator,2025-05-27,,"Role-playing, Simulation, Fantasy",
gog,GOG,PC,CraftCraft: Fantasy Merchant Simulator Demo,0.0,0.0,0.0,https://www.gog.com/en/game/craftcraft_fantasy_merchant_simulator_demo,,,"Role-playing, Simulation, Fantasy",
gog,GOG,PC,Craftomation 101 Art Pack,2.57,2.99,14.0,https://www.gog.com/en/game/craftomation_101_art_pack,2024-02-19,,"Simulation, Strategy, Programming",
gog,GOG,PC,Craftomation 101 Demo,0.0,0.0,0.0,https://www.gog.com/en/game/craftomation_101_demo,,,"Simulation, Strategy, Programming",
gog,GOG,PC,Craftomation 101 GigaMate Edition,11.49,14.37,20.0,https://www.gog.com/en/game/craftomation_101_gigamate_edition,2024-02-20,,"Simulation, Strategy, Programming",
gog,GOG,PC,Craftomation 101 KiloMate Edition,9.34,11.68,20.0,https://www.gog.com/en/game/craftomation_101_kilomate_edition,2024-02-20,,"Simulation, Strategy, Programming",
gog,GOG,PC,Craftomation 101 Mega Map of Self-Replicating Machines,4.49,4.99,10.0,https://www.gog.com/en/game/craftomation_101_mega_map_of_selfreplicating_machines,2024-04-13,,"Simulation, Strategy, Programming",
gog,GOG,PC,Craftomation 101 PetaMate Edition,16.97,18.86,10.0,https://www.gog.com/en/game/craftomation_101_petamate_edition,,,"Simulation, Strategy, Programming",
gog,GOG,PC,Craftomation 101 Soundtrack,2.69,2.99,10.0,https://www.gog.com/en/game/craftomation_101_soundtrack,2024-02-20,,"Simulation, Strategy, Programming",
gog,GOG,PC,Craftomation 101: Programming & Craft,7.49,9.99,25.0,https://www.gog.com/en/game/craftomation_101_programming_craft,2024-02-19,,"Simulation, Strategy, Programming",
gog,GOG,PC,Cramped Room of Death,14.99,14.99,0.0,https://www.gog.com/en/game/cramped_room_of_death,2023-07-19,,"Action, Puzzle, Roguelike",
gog,GOG,PC,Crash Time - Undercover,7.49,14.99,50.0,https://www.gog.com/en/game/crash_time_undercover,2024-07-25,,"Racing, Action, Historical",
gog,GOG,PC,Crawl,2.99,14.99,80.0,https://www.gog.com/en/game/crawl,2017-04-11,43.0,"Action, Arcade, Fantasy",
gog,GOG,PC,Creaks,3.99,19.99,80.0,https://www.gog.com/en/game/creaks,2020-07-22,46.0,"Adventure, Puzzle, Mystery",
gog,GOG,PC,Creaks Collector's Edition,4.58,22.93,80.0,https://www.gog.com/en/game/creaks_collectors_edition,2020-07-22,41.0,"Adventure, Puzzle, Mystery",
gog,GOG,PC,Creaks Soundtrack + Art Book,1.39,6.99,80.0,https://www.gog.com/en/game/creaks_soundtrack_art_book,2020-07-22,30.0,"Adventure, Puzzle, Mystery",
gog,GOG,PC,Creatura,14.99,14.99,0.0,https://www.gog.com/en/game/creatura,2021-03-31,,"Strategy, Simulation, Sandbox",
gog,GOG,PC,Creature in the Well,11.24,14.99,25.0,https://www.gog.com/en/game/creature_in_the_well,2019-09-06,40.0,"Action, Adventure, Pinball",
gog,GOG,PC,Creatures Exodus,5.99,5.99,0.0,https://www.gog.com/en/game/creatures_exodus,2004-09-15,40.0,"Simulation, Educational, Virtual life",
gog,GOG,PC,Creatures of Ava,24.99,24.99,0.0,https://www.gog.com/en/game/creatures_of_ava,2024-08-07,,"Action, Adventure, Fantasy",
gog,GOG,PC,Creatures of Ava: Artbook & Original Soundtrack,3.99,3.99,0.0,https://www.gog.com/en/game/creatures_of_ava_artbook_original_soundtrack,2024-08-07,,"Action, Adventure, Fantasy",
gog,GOG,PC,Creatures of Ava: Deluxe Backpack Trinkets Set,2.99,2.99,0.0,https://www.gog.com/en/game/creatures_of_ava_deluxe_backpack_trinkets_set,2024-08-07,,"Action, Adventure, Fantasy",
gog,GOG,PC,Creatures of Ava: Deluxe Edition,31.46,31.46,0.0,https://www.gog.com/en/game/creatures_of_ava_deluxe_edition,2024-08-07,,"Action, Adventure, Fantasy",
gog,GOG,PC,Creatures of Ava: WDC Charity Backpack Trinkets Set,2.99,2.99,0.0,https://www.gog.com/en/game/creatures_of_ava_wdc_charity_backpack_trinkets_set,2024-08-07,,"Action, Adventure, Fantasy",
gog,GOG,PC,Creatures Village,5.99,5.99,0.0,https://www.gog.com/en/game/creatures_village,2001-10-02,35.0,"Simulation, Educational, Virtual life",
gog,GOG,PC,Creatures: The Albian Years,5.99,5.99,0.0,https://www.gog.com/en/game/creatures_the_albian_years,2004-07-16,41.0,"Simulation, Educational, Virtual life",
